,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Games,,Def Interceptions,,,,,Fumbles,,,,,Unnamed: 17_level_0,Tackles,,,,,Unnamed: 23_level_0,Year
,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,
1462,1389,Arthur Maulet,BAL,31,CB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,2024
1463,1390,Tyreik McAllister,LVR,26,WR,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1464,1391,Bobby McCain,MIN,31,S,3,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,2024
1465,1392,Tanner McCalister,DEN,23,S,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1466,1393,Tanner Muse,JAX,28,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1467,1394,Anthony Pittman,2TM,28,LB,3,0,0,0,0,0,0,1,0,0,0,0,0.0,3,1,2,0,0,0,2024
1468,1394,Anthony Pittman,JAX,28,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1469,1394,Anthony Pittman,DET,28,LB,2,0,0,0,0,0,0,1,0,0,0,0,0.0,2,0,2,0,0,0,2024
1470,1395,Curtis Robinson,SFO,26,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1471,1396,Drew Sanders,DEN,23,LB,3,0,0,0,0,0,0,0,0,0,0,0,1.0,6,2,4,1,1,0,2024
1472,1397,Kevon Seymour,WAS,31,CB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1473,1398,T.J. Smith,CAR,27,DT,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,2024
1474,1399,Kadarius Toney,CLE,25,WR,3,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,2024
1475,1400,Josh Tupou,BAL,30,NT,3,0,0,0,0,0,0,0,0,0,0,0,1.0,3,3,0,1,1,0,2024
1476,1401,Edefuan Ulofoshio,BUF,24,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1477,1402,Ja'Whaun Bentley,NWE,28,LB,2,2,0,0,0,0,0,0,0,0,0,0,0.5,12,7,5,0,1,0,2024
1478,1403,Dre Greenlaw,SFO,27,LB,2,2,0,0,0,0,0,0,0,0,0,0,0.0,9,3,6,0,0,0,2024
1479,1404,Jermaine Johnson II,NYJ,25,LB,2,2,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,1,0,0,2024
1480,1405,Ifeatu Melifonwu,DET,25,S,2,2,0,0,0,0,0,0,0,0,0,0,1.0,8,6,2,1,2,0,2024
1481,1406,Marcus Davenport,DET,28,DL,2,1,0,0,0,0,0,0,0,0,0,0,0.5,2,1,1,0,4,0,2024
1482,1407,Leki Fotu,NYJ,26,DT,2,1,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,2024
1483,1408,Marquis Haynes,CAR,31,OLB,2,1,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,2024
1484,1409,John Johnson,LAR,29,S,2,1,1,0,0,0,1,0,0,0,0,0,0.0,8,4,4,0,0,0,2024
1485,1410,Brodric Martin,DET,25,DL,2,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1486,1411,Isaac Ukwu,DET,25,DL,2,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1487,1412,Eli Ankou,BUF,30,DT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,5,1,4,0,0,0,2024
1488,1413,Alex Barrett,SFO,30,DL,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,2024
1489,1414,Khari Blasingame,CHI,28,FB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1490,1415,Millard Bradford,NOR,25,S,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1491,1416,Deon Bush,KAN,31,DB,2,0,0,0,0,0,0,0,0,1,0,0,0.0,3,2,1,0,0,0,2024
1492,1417,Andre Carter II,LVR,24,DE,2,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,0,1,0,2024
1493,1418,Jalen Davis,CIN,28,CB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1494,1419,Brandon Dorlus,ATL,23,DT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,2024
1495,1420,Joe Gaziano,JAX,28,DE,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1496,1421,Cameron Goode,MIA,26,LB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1497,1422,Troy Hairston,HOU,26,FB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1498,1423,K.J. Henry,DAL,25,DE,2,0,0,0,0,0,0,0,0,0,0,0,1.0,3,1,2,1,1,0,2024
1499,1424,Faion Hicks,SEA,27,CB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1500,1425,Kareem Jackson,BUF,36,S,2,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,2024
1501,1426,Andre Jones,WAS,26,DE,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1502,1427,Kelvin Joseph,IND,25,CB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1503,1428,Khalid Kareem,ATL,26,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,2024
1504,1429,Desmond King,BAL,30,CB,2,0,0,0,0,0,0,0,2,0,0,0,0.0,3,2,1,0,0,0,2024
1505,1430,William Kwenkeu,BAL,27,LB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1506,1431,Raheem Layne,NYG,25,S,2,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,2024
1507,1432,Zion Logue,BUF,23,DT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,2024
1508,1433,Marcus Mariota,WAS,31,QB,2,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2024
1509,1434,T.Y. McGill,2TM,32,DT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,1,0,2024
1510,1434,T.Y. McGill,SFO,32,DL,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1511,1434,T.Y. McGill,CLE,32,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,1,0,2024
1512,1435,Dante Miller,NYG,25,RB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1513,1436,Nik Needham,MIA,28,CB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1514,1437,Kene Nwangwu,NYJ,26,RB,2,0,0,0,0,0,0,1,0,0,0,0,0.0,2,1,1,0,0,0,2024
1515,1438,Bobby Price,WAS,26,CB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1516,1439,Monty Rice,NWE,25,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1517,1440,Levi Drake Rodriguez,MIN,24,DL,2,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1518,1441,Elerson Smith,CLE,26,LB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1519,1442,Tyrod Taylor,NYJ,35,QB,2,0,0,0,0,0,0,0,1,1,-8,0,0.0,0,0,0,0,0,0,2024
1520,1443,Isaiah Thomas,DET,26,DL,2,0,0,0,0,0,0,0,0,1,0,0,0.0,3,0,3,0,0,0,2024
1521,1444,Brycen Tremayne,WAS,25,WR,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1522,1445,Kendall Williamson,LAC,24,DB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1523,1446,Chris Wormley,BAL,31,DL,2,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,2024
1524,1447,Oshane Ximines,NWE,28,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1525,1448,Julius Brents,IND,24,CB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,7,3,4,0,0,0,2024
1526,1449,Derrick Brown,CAR,26,DE,1,1,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,2024
1527,1450,Angelo Blackson,ARI,32,DL,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1528,1451,Marquise Blair,SEA,27,FS,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,2024
1529,1452,DJ Coleman,JAX,26,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,2024
1530,1453,Tony Fields,CLE,25,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1531,1454,Keaontay Ingram,KAN,25,RB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1532,1455,Deion Jones,TAM,30,MLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1533,1456,Velus Jones Jr.,CHI,27,WR,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1534,1457,Gabriel Murphy,MIN,24,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,2024
1535,1458,Ryan Neal,TAM,29,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1536,1459,Andre' Sam,PHI,25,S,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1537,1460,Duke Shelley,NYG,28,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1538,1461,Reddy Steward,CHI,23,CB,1,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,2024
1539,1462,Austin Trammell,JAX,26,WR,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1540,1463,Kendal Vickers,NOR,29,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1541,1464,Matthew Wright,SFO,28,K,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
